unique_id,core_id,citing_title,citing_author,cited_title,cited_author,citation_context,citation_class_label,citation_influence_label
CC934,81846122,Isotopic analysis of cyanobacterial nitrogen fixation associated with subarctic lichen and bryophyte species,Konstantin Gavazov,Biological dinitrogen fixation acetylene reduction exhibited by blue green algae cyanobacteria in association with mosses gathered on Surtsey,Henriksson,One aspect of the latter is their ability to form symbiotic relationships with cyanobacteria (Dalton and Chatfield 1985;During and Van Tooren 1990; #AUTHOR_TAG et al,0,0
CC935,81768818,"Identifying restrictions in the order of accumulation of mutations during tumor progression: effects of passengers, evolutionary models, and sampling",Ramon Diaz-Uriarte,MCMC Methods for Multi response Generalized Linear Mixed Models The MCMCglmm R Package,Hadfield,"All models were fitted using INLA [67,68] (and, to compare results, a subset also with R package MCMCglmm [#AUTHOR_TAG] -there were no relevant differences in results)",5,0
CC936,81768818,"Identifying restrictions in the order of accumulation of mutations during tumor progression: effects of passengers, evolutionary models, and sampling",Ramon Diaz-Uriarte,Cumulative disease progression models for cross sectional data A review and comparison,Hainke,"I provide next a brief review of the main methods, including recent developments, but see more extensive reviews in [13,#AUTHOR_TAG]",1,0
CC937,81768818,"Identifying restrictions in the order of accumulation of mutations during tumor progression: effects of passengers, evolutionary models, and sampling",Ramon Diaz-Uriarte,The Temporal Order of Genetic and Pathway Alterations in Tumorigenesis,Gerstung,"For example, in colorectal cancer APC mutations are an early event that precedes mutations in KRAS [4][5]#AUTHOR_TAG",0,1
CC938,81768818,"Identifying restrictions in the order of accumulation of mutations during tumor progression: effects of passengers, evolutionary models, and sampling",Ramon Diaz-Uriarte,Inferring tree models for oncogenesis from comparative genome hybridization data,Desper,"The oncogenetic tree (OT) model [15] was introduced as an extension of the linear path model #AUTHOR_TAG: in OTs progression starts from a common (non-altered) root, and branches out, so that there are several mutational pathways that can be observed simultaneously",0,1
CC939,81768818,"Identifying restrictions in the order of accumulation of mutations during tumor progression: effects of passengers, evolutionary models, and sampling",Ramon Diaz-Uriarte,Accurate reconstruction of the temporal order of mutations in neoplastic progression,Sprouffske,[#AUTHOR_TAG] referring to oncogenetic tree models,1,1
CC940,81768818,"Identifying restrictions in the order of accumulation of mutations during tumor progression: effects of passengers, evolutionary models, and sampling",Ramon Diaz-Uriarte,Learning oncogenetic networks by reducing to mixed integer linear programming,Farahani,"Longitudinal data would be better suited for this problem but it is much harder to obtain and crosssectional data is (and will remain) the main source of data (e.g., the growing number of genomes available through international sequencing projects) for addressing these and similar problems [#AUTHOR_TAG,12]",5,0
CC941,81768818,"Identifying restrictions in the order of accumulation of mutations during tumor progression: effects of passengers, evolutionary models, and sampling",Ramon Diaz-Uriarte,Quantifying cancer progression with conjunctive Bayesian networks,Gerstung,"Virtually all papers that try to infer order restrictions, including methodological papers, rely on simple frequency-based selection or filtering procedures to select which genes to use [6,15,18,22,[32][33]#AUTHOR_TAG[35][36], but the effects of these filtering approaches on the performance of the methods to infer order restrictions are completely unknown.Second, attention to sampling decisions is largely missing from the literature",5,1
CC942,81768818,"Identifying restrictions in the order of accumulation of mutations during tumor progression: effects of passengers, evolutionary models, and sampling",Ramon Diaz-Uriarte,Oncogenetic trees,Szabo,"Virtually all papers that try to infer order restrictions, including methodological papers, rely on simple frequency-based selection or filtering procedures to select which genes to use [6,15,18,22,[32][33][34]#AUTHOR_TAG[36], but the effects of these filtering approaches on the performance of the methods to infer order restrictions are completely unknown.Second, attention to sampling decisions is largely missing from the literature",5,1
CC943,81768818,"Identifying restrictions in the order of accumulation of mutations during tumor progression: effects of passengers, evolutionary models, and sampling",Ramon Diaz-Uriarte,A mathematical methodology for determining the temporal order of pathway alterations arising during gliomagenesis,Cheng,"Understanding the restrictions in the temporal order of accumulation of driver mutations not only provides insights into cancer biology, but can help identify early markers of disease as well as therapeutic targets [5][6]#AUTHOR_TAG[8][9], and can be an instrumental tool in the search for the ""Achilles' Heel"" of oncogene addiction [3,10,11]",0,0
CC944,81768818,"Identifying restrictions in the order of accumulation of mutations during tumor progression: effects of passengers, evolutionary models, and sampling",Ramon Diaz-Uriarte,Graph Models of Oncogenesis with an Application to Melanoma,Radmacher,"I provide next a brief review of the main methods, including recent developments, but see more extensive reviews in [13,#AUTHOR_TAG]",0,0
CC945,81768818,"Identifying restrictions in the order of accumulation of mutations during tumor progression: effects of passengers, evolutionary models, and sampling",Ramon Diaz-Uriarte,A mathematical framework to determine the temporal sequence of somatic genetic events in cancer,Attolini,"Understanding the restrictions in the temporal order of accumulation of driver mutations not only provides insights into cancer biology, but can help identify early markers of disease as well as therapeutic targets [5][6][7]#AUTHOR_TAG,[9], and can be an instrumental tool in the search for the ""Achilles' Heel"" of oncogene addiction [3,10,11]",0,0
CC946,81768818,"Identifying restrictions in the order of accumulation of mutations during tumor progression: effects of passengers, evolutionary models, and sampling",Ramon Diaz-Uriarte,Accumulation of driver and passenger mutations during tumor progression,Bozic,"Two of the models used, called here ""#AUTHOR_TAG"" (as it is based on [41]) and ""exp"" have no density dependence and lead to exponential growth",5,1
CC947,81768818,"Identifying restrictions in the order of accumulation of mutations during tumor progression: effects of passengers, evolutionary models, and sampling",Ramon Diaz-Uriarte,Impact of deleterious passenger mutations on cancer progression,Mcfarland,"The second set of models, called ""McF_4"" and ""McF_6"", are based on #AUTHOR_TAG et al's work [#AUTHOR_TAG] and lead to logistic-like behavior, as death rate depends on total population size",5,1
CC948,81768818,"Identifying restrictions in the order of accumulation of mutations during tumor progression: effects of passengers, evolutionary models, and sampling",Ramon Diaz-Uriarte,New probabilistic network models and algorithms for oncogenesis,Hjelm,"Less restrictive models for tumor progression were suggested early on, including general Markov models and Bayesian Networks which allow for mutations to occur even if no other aberrations have occurred #AUTHOR_TAG,[21][22][23]",0,0
CC949,81768818,"Identifying restrictions in the order of accumulation of mutations during tumor progression: effects of passengers, evolutionary models, and sampling",Ramon Diaz-Uriarte,A global structural EM algorithm for a model of cancer progression,Tofigh,"Mixtures of OTs [#AUTHOR_TAG] and mixtures of Hidden-variable OTs [25] are a further generalization of OTs where disease progression is modeled allowing for different order restrictions in different subsets of individuals, each one modeled as a (Hidden-variable) OT",0,0
CC950,81768818,"Identifying restrictions in the order of accumulation of mutations during tumor progression: effects of passengers, evolutionary models, and sampling",Ramon Diaz-Uriarte,Maximum likelihood estimation of oncogenetic tree models,Heydebreck,"Another early model are distancebased trees [#AUTHOR_TAG,18], but their meaning is rather different, since the observed mutations are only placed in the leaves or terminal nodes of the tree, and the internal nodes are unobserved and unknown events, which precludes an interpretation in terms of order restrictions like ""mutation A is required for mutation B""",0,0
CC951,81768818,"Identifying restrictions in the order of accumulation of mutations during tumor progression: effects of passengers, evolutionary models, and sampling",Ramon Diaz-Uriarte,Efficient sampling for Bayesian inference of conjunctive Bayesian networks,Sakoparnig,"Virtually all papers that try to infer order restrictions, including methodological papers, rely on simple frequency-based selection or filtering procedures to select which genes to use [6,15,18,22,[32][33][34][35]#AUTHOR_TAG, but the effects of these filtering approaches on the performance of the methods to infer order restrictions are completely unknown.Second, attention to sampling decisions is largely missing from the literature",5,0
CC952,81768818,"Identifying restrictions in the order of accumulation of mutations during tumor progression: effects of passengers, evolutionary models, and sampling",Ramon Diaz-Uriarte,Clonal evolution in cancer,Greaves,"Passenger mutations can show a nonnegligible frequency because they ""hitchhike"" on drivers [#AUTHOR_TAG,30]",0,0
CC953,81768818,"Identifying restrictions in the order of accumulation of mutations during tumor progression: effects of passengers, evolutionary models, and sampling",Ramon Diaz-Uriarte,Modelling the evolution of genetic instability during tumour progression,Datta,"What about mutations in driver genes that do not have their dependencies satisfied? Enforcing monotonicity is equivalent to considering such a mutation as a mutation in an essential housekeeping gene, which can be modeled setting s h , in the notation of [#AUTHOR_TAG], to  (so fitness of such clones is zero)",0,1
